user_id,month,year,query_counts,last_active_date,query_types,num_docs_total,avg_feedback_score,engagement_level
0c0cf26d03a1d58ec8850f5258607204,5.0,2024.0,5,2024-05-31,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",9,4.0,Low
0c0cf26d03a1d58ec8850f5258607204,6.0,2024.0,2,2024-06-06,"[""ASSISTANT""]",2,5.0,Low
0c1e45db8dbb9cb1981a58b98d380602,5.0,2024.0,2,2024-05-03,"[""ASSISTANT"", ""VAULT""]",42,4.0,Low
0c1e45db8dbb9cb1981a58b98d380602,6.0,2024.0,1,2024-06-04,"[""ASSISTANT""]",1,4.0,Low
0c4468269f1829f0de089de09d56f9b0,6.0,2024.0,4,2024-06-24,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",45,3.8,Low
0c4785075fbb5d0c7a12848b8a384390,4.0,2024.0,1,2024-04-18,"[""WORKFLOW""]",21,5.0,Low
0c4785075fbb5d0c7a12848b8a384390,5.0,2024.0,2,2024-05-17,"[""ASSISTANT""]",52,3.5,Low
0c6393f1fe39c78bdd3fc1e03087998e,5.0,2024.0,3,2024-05-23,"[""ASSISTANT"", ""WORKFLOW""]",58,4.3,Low
0c666742fcf1ccaf21498d9502320433,4.0,2024.0,15,2024-04-26,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",183,3.9,High
0c666742fcf1ccaf21498d9502320433,5.0,2024.0,1,2024-05-25,"[""VAULT""]",31,5.0,Low
0c670805c8a162c1d1267fefffcfb583,4.0,2024.0,3,2024-04-16,"[""ASSISTANT"", ""VAULT""]",17,4.3,Low
0c670805c8a162c1d1267fefffcfb583,5.0,2024.0,4,2024-05-13,"[""ASSISTANT""]",5,4.3,Low
0c7ffe779d2a440b0a2a63fdde7379be,4.0,2024.0,1,2024-04-07,"[""VAULT""]",23,4.0,Low
0c7ffe779d2a440b0a2a63fdde7379be,5.0,2024.0,2,2024-05-14,"[""ASSISTANT"", ""WORKFLOW""]",2,2.5,Low
0c7ffe779d2a440b0a2a63fdde7379be,6.0,2024.0,1,2024-06-23,"[""WORKFLOW""]",1,4.0,Low
0c8837127de41183a3d16c9d753faf16,5.0,2024.0,2,2024-05-30,"[""ASSISTANT""]",2,3.5,Low
0c8837127de41183a3d16c9d753faf16,6.0,2024.0,4,2024-06-13,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",30,4.8,Low
0ca69fb6527d9d4d864156c101331eb9,4.0,2024.0,1,2024-04-16,"[""VAULT""]",28,4.0,Low
0cab58bf9dc237122a84c5bb4cea44c6,6.0,2024.0,1,2024-06-03,"[""ASSISTANT""]",1,5.0,Low
0ccf06f64f1f92020b5dde6c47b8ec70,4.0,2024.0,3,2024-04-04,"[""VAULT"", ""WORKFLOW""]",59,4.7,Low
0ccf42ae97fae5ca61b05104fbebc993,5.0,2024.0,3,2024-05-16,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",5,4.7,Low
0d04b0e0b421b01d89b6bce11271b333,6.0,2024.0,2,2024-06-16,"[""ASSISTANT""]",2,4.0,Low
0d2f274c7566a53ce3c02b7b4465be5e,5.0,2024.0,1,2024-05-14,"[""ASSISTANT""]",1,4.0,Low
0d2ff6ba7bebbed8040194f2c4677926,5.0,2024.0,4,2024-05-21,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",37,3.3,Low
0d354a82af9a11d20d546752409bf2a8,4.0,2024.0,1,2024-04-24,"[""VAULT""]",11,5.0,Avg
0d354a82af9a11d20d546752409bf2a8,6.0,2024.0,1,2024-06-14,"[""WORKFLOW""]",1,5.0,Low
0d38dae54c151212733c3a6e77a36d56,6.0,2024.0,1,2024-06-24,"[""VAULT""]",15,5.0,Avg
0d425c6310b721951469a2112790c725,4.0,2024.0,1,2024-04-24,"[""VAULT""]",17,5.0,Low
0d4fa30aef07e8a9b4707055e511c364,4.0,2024.0,1,2024-04-02,"[""WORKFLOW""]",2,4.0,Low
0d52ecbc4b61706ecd80d0cb4c0cdcf1,4.0,2024.0,4,2024-04-30,"[""ASSISTANT"", ""WORKFLOW""]",4,4.8,Low
0d52ecbc4b61706ecd80d0cb4c0cdcf1,5.0,2024.0,2,2024-05-20,"[""ASSISTANT"", ""WORKFLOW""]",2,4.0,Low
0d52ecbc4b61706ecd80d0cb4c0cdcf1,6.0,2024.0,2,2024-06-18,"[""VAULT"", ""WORKFLOW""]",43,4.0,Low
0d6e56dc3f38619d877ccabf141c6ecd,4.0,2024.0,4,2024-04-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",6,4.0,Low
0d6e56dc3f38619d877ccabf141c6ecd,5.0,2024.0,2,2024-05-23,"[""ASSISTANT"", ""WORKFLOW""]",2,4.5,Low
0d7ee5861f8efd24d184ef38fd9ff0b4,4.0,2024.0,8,2024-04-26,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",37,3.9,Low
0d7ee5861f8efd24d184ef38fd9ff0b4,5.0,2024.0,6,2024-05-30,"[""ASSISTANT"", ""WORKFLOW""]",12,3.8,Avg
0d7ee5861f8efd24d184ef38fd9ff0b4,6.0,2024.0,3,2024-06-14,"[""ASSISTANT""]",6,3.3,Low
0d8e1636115373c1489ec310ff93bca4,4.0,2024.0,3,2024-04-14,"[""ASSISTANT"", ""WORKFLOW""]",4,4.7,Low
0d8e1636115373c1489ec310ff93bca4,5.0,2024.0,2,2024-05-22,"[""WORKFLOW""]",2,4.5,Low
0d8e1636115373c1489ec310ff93bca4,6.0,2024.0,1,2024-06-04,"[""ASSISTANT""]",1,4.0,Low
0d8eb1e0324eb87ba35e63a7821704af,4.0,2024.0,6,2024-04-08,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",15,4.2,Avg
0d92b53acaa3a73bb8cf17c6ba82afec,5.0,2024.0,2,2024-05-14,"[""VAULT"", ""WORKFLOW""]",64,4.5,Low
0d93d67ee0f30c001a02964143e9ac3c,6.0,2024.0,2,2024-06-14,"[""ASSISTANT"", ""WORKFLOW""]",2,4.5,Low
0d9ca51478786cadf04838686dc37c16,4.0,2024.0,3,2024-04-19,"[""ASSISTANT"", ""WORKFLOW""]",5,4.0,Low
0db2fb517aa46cbdcb801a8b3e224ed1,6.0,2024.0,1,2024-06-24,"[""ASSISTANT""]",2,5.0,Low
0dd2f68bd3e6aa7fa9456a905a8273da,6.0,2024.0,1,2024-06-13,"[""ASSISTANT""]",1,4.0,Low
0e04889657d166e1319d614203530b42,5.0,2024.0,4,2024-05-10,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",36,3.8,Low
0e04889657d166e1319d614203530b42,6.0,2024.0,1,2024-06-10,"[""ASSISTANT""]",5,3.0,Low
0e300d97f25e58f6ede59f6241495ff7,5.0,2024.0,2,2024-05-17,"[""ASSISTANT"", ""WORKFLOW""]",3,4.5,Low
0e321b91ebf0f67d35c9950924dc6699,4.0,2024.0,1,2024-04-02,"[""VAULT""]",3,2.0,Low
0e321b91ebf0f67d35c9950924dc6699,6.0,2024.0,2,2024-06-17,"[""ASSISTANT"", ""WORKFLOW""]",3,4.0,Low
0e37bc9339c012b35d653b19b1c64a3a,4.0,2024.0,4,2024-04-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",27,4.5,Low
0e3eefd20aa5fca95eeeca8ee252d3b7,4.0,2024.0,15,2024-04-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",145,3.7,High
0e3eefd20aa5fca95eeeca8ee252d3b7,5.0,2024.0,20,2024-05-28,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",97,4.2,Avg
0e3eefd20aa5fca95eeeca8ee252d3b7,6.0,2024.0,2,2024-06-14,"[""ASSISTANT"", ""WORKFLOW""]",2,5.0,Low
0e56db4546837c3c35380bd7ae38c6f9,4.0,2024.0,1,2024-04-19,"[""VAULT""]",31,4.0,Low
0e56db4546837c3c35380bd7ae38c6f9,5.0,2024.0,1,2024-05-10,"[""VAULT""]",5,5.0,Low
0e668e1a9101a9696e637c38fb26258c,6.0,2024.0,2,2024-06-21,"[""ASSISTANT""]",6,3.5,Low
0e83e506f31b46a5d674a84f5acaabae,6.0,2024.0,3,2024-06-19,"[""ASSISTANT"", ""VAULT""]",17,4.3,Low
0e932c3e63178195e2275b266c942f9f,6.0,2024.0,3,2024-06-24,"[""ASSISTANT"", ""WORKFLOW""]",3,4.0,Low
0eb13d935d08fd18ff6735ef83be0204,6.0,2024.0,1,2024-06-06,"[""WORKFLOW""]",1,4.0,Low
0f09a1b2509445382d75d9ab3b2181c8,5.0,2024.0,1,2024-05-19,"[""ASSISTANT""]",1,5.0,Low
0f0ee9bbfd9a5f93d8e9781156568d3e,5.0,2024.0,4,2024-05-28,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",22,4.3,Low
0f4cf0fe88d949df5dde84d5adda226f,5.0,2024.0,1,2024-05-01,"[""ASSISTANT""]",5,5.0,Low
0f4e44d76e1414574cf5a730a5ae1f93,6.0,2024.0,3,2024-06-13,"[""ASSISTANT""]",9,5.0,Low
0f6a9225127b10d9df3aa7aff52ec3c0,5.0,2024.0,5,2024-05-20,"[""ASSISTANT"", ""WORKFLOW""]",32,3.6,Low
0f6a9225127b10d9df3aa7aff52ec3c0,6.0,2024.0,1,2024-06-05,"[""ASSISTANT""]",1,4.0,Low
0f6c4f5f8853d8c99e5880a3c6986dbd,5.0,2024.0,3,2024-05-13,"[""VAULT"", ""WORKFLOW""]",31,4.3,Low
0f7c6e4d99b615aaa11083d139a74fbf,4.0,2024.0,7,2024-04-30,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",67,4.3,Low
0f7c6e4d99b615aaa11083d139a74fbf,5.0,2024.0,1,2024-05-16,"[""ASSISTANT""]",6,5.0,Low
0f7c6e4d99b615aaa11083d139a74fbf,6.0,2024.0,2,2024-06-22,"[""ASSISTANT"", ""VAULT""]",19,4.0,Low
0f90a4663d61b286f0428bb0ee6db10d,5.0,2024.0,1,2024-05-14,"[""WORKFLOW""]",1,5.0,Low
0f91575f2faf0a1c8c661d45309a7854,5.0,2024.0,1,2024-05-28,"[""ASSISTANT""]",1,3.0,Low
0f91575f2faf0a1c8c661d45309a7854,6.0,2024.0,2,2024-06-16,"[""ASSISTANT"", ""VAULT""]",2,5.0,Low
0f9329d7784f6d7466b664444ff384ea,5.0,2024.0,1,2024-05-14,"[""VAULT""]",37,5.0,Low
0fcfb78bfdbff5fa0175cec3a2e6eb60,5.0,2024.0,1,2024-05-10,"[""ASSISTANT""]",6,5.0,Low
0fcfb78bfdbff5fa0175cec3a2e6eb60,6.0,2024.0,1,2024-06-04,"[""ASSISTANT""]",1,5.0,Low
10056ba69249c45cccee0d8b01fc5781,5.0,2024.0,1,2024-05-16,"[""WORKFLOW""]",1,5.0,Low
101c0e0a89d81e970cf1d8e12a8a74eb,4.0,2024.0,1,2024-04-29,"[""ASSISTANT""]",3,5.0,Low
101c0e0a89d81e970cf1d8e12a8a74eb,5.0,2024.0,2,2024-05-12,"[""WORKFLOW""]",6,3.0,Low
10423fdf14f4452153d188f56a514b6f,5.0,2024.0,7,2024-05-20,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",11,4.6,Avg
105e61d8b1632417332f750dcf885976,4.0,2024.0,1,2024-04-05,"[""VAULT""]",28,4.0,Low
105e61d8b1632417332f750dcf885976,5.0,2024.0,8,2024-05-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",34,4.1,Low
105e61d8b1632417332f750dcf885976,6.0,2024.0,3,2024-06-11,"[""ASSISTANT"", ""WORKFLOW""]",3,3.7,Low
109369e5e88fc7114ab87eb99c6183a3,4.0,2024.0,1,2024-04-08,"[""VAULT""]",47,4.0,Low
109369e5e88fc7114ab87eb99c6183a3,5.0,2024.0,1,2024-05-06,"[""WORKFLOW""]",1,2.0,Low
109369e5e88fc7114ab87eb99c6183a3,6.0,2024.0,3,2024-06-17,"[""ASSISTANT"", ""WORKFLOW""]",3,4.0,Low
109d3e77410d1ac8065351ba3d718838,6.0,2024.0,4,2024-06-21,"[""ASSISTANT"", ""VAULT""]",45,4.5,Low
10cd95cf56b659e684dc4a9f02483a44,6.0,2024.0,3,2024-06-17,"[""ASSISTANT"", ""VAULT""]",45,3.0,Low
10cf807a4c3a6d9e986be0b22bc57562,5.0,2024.0,1,2024-05-08,"[""WORKFLOW""]",1,3.0,Low
10e2659cf739c13347845e80f102ee59,4.0,2024.0,11,2024-04-26,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",49,4.4,Avg
10e2659cf739c13347845e80f102ee59,5.0,2024.0,7,2024-05-30,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",45,4.1,Low
1139ac9e2e06fd7b6b94a67ee08313a0,5.0,2024.0,5,2024-05-22,"[""ASSISTANT"", ""WORKFLOW""]",5,4.2,Low
1153e977f133a9d738051153267849aa,6.0,2024.0,1,2024-06-13,"[""VAULT""]",36,2.0,Low
115ceccd016f9e69992ee24522ba5b9c,4.0,2024.0,4,2024-04-17,"[""ASSISTANT"", ""WORKFLOW""]",4,4.3,Low
115ceccd016f9e69992ee24522ba5b9c,5.0,2024.0,1,2024-05-02,"[""WORKFLOW""]",1,5.0,Low
115ceccd016f9e69992ee24522ba5b9c,6.0,2024.0,1,2024-06-08,"[""ASSISTANT""]",1,4.0,Low
1171ac0f0ee45e51f91b51b79d185dd4,6.0,2024.0,1,2024-06-06,"[""WORKFLOW""]",1,4.0,Low
11760da632ea584f4f21f14d8c0767ac,5.0,2024.0,2,2024-05-21,"[""VAULT""]",20,2.5,Low
118145af55c4ccf709d2f69eeabf5129,4.0,2024.0,8,2024-04-23,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",95,3.9,Low
118145af55c4ccf709d2f69eeabf5129,5.0,2024.0,2,2024-05-20,"[""ASSISTANT""]",2,4.0,Low
118594723c66903540737da16258f089,5.0,2024.0,1,2024-05-30,"[""VAULT""]",13,4.0,Avg
11d13953ca4e938eefc8f9d3a5c6f9ea,6.0,2024.0,2,2024-06-13,"[""ASSISTANT""]",2,3.5,Low
11e745f7fe84302e6080fc75d20196f8,6.0,2024.0,3,2024-06-12,"[""ASSISTANT"", ""VAULT""]",52,4.3,Low
11f8c4f84ac42a28066446940f9916e4,4.0,2024.0,4,2024-04-23,"[""ASSISTANT"", ""VAULT""]",85,3.5,Low
11fcaf3c8cea2520e8b47d6b077ce8aa,5.0,2024.0,2,2024-05-20,"[""VAULT"", ""WORKFLOW""]",15,3.0,Avg
11fdd116ad5e506d906b9b8bc52c6f84,4.0,2024.0,1,2024-04-26,"[""WORKFLOW""]",1,2.0,Low
11fdd116ad5e506d906b9b8bc52c6f84,5.0,2024.0,1,2024-05-22,"[""WORKFLOW""]",1,5.0,Low
122b8ea1ed934ca3fe065fa26c2dec5e,4.0,2024.0,13,2024-04-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",137,4.0,High
122b8ea1ed934ca3fe065fa26c2dec5e,5.0,2024.0,3,2024-05-31,"[""ASSISTANT"", ""VAULT""]",47,4.7,Low
122b8ea1ed934ca3fe065fa26c2dec5e,6.0,2024.0,7,2024-06-16,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",105,4.1,High
12553623c48c5bf46a6667504a84c8da,6.0,2024.0,5,2024-06-24,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",62,4.4,Low
127b09227d3dbc6aee7f51e23fe62ed7,6.0,2024.0,1,2024-06-12,"[""ASSISTANT""]",1,3.0,Low
1292be51cab88ec441493b595cc29f74,6.0,2024.0,3,2024-06-18,"[""VAULT"", ""WORKFLOW""]",22,3.3,Low
12c77567b99db23057761b29c619e5dd,6.0,2024.0,2,2024-06-10,"[""VAULT""]",66,4.0,Low
12d95bed305e6c9ee8f3cac2639f585c,4.0,2024.0,1,2024-04-10,"[""VAULT""]",23,5.0,Low
12d95bed305e6c9ee8f3cac2639f585c,6.0,2024.0,3,2024-06-18,"[""WORKFLOW""]",3,4.3,Low
12f5ffde717e5ba7af906c75646e92da,5.0,2024.0,1,2024-05-28,"[""WORKFLOW""]",1,3.0,Low
12f5ffde717e5ba7af906c75646e92da,6.0,2024.0,2,2024-06-10,"[""ASSISTANT"", ""VAULT""]",2,4.5,Low
133228f6a47b5b147de3972b3c790a2d,4.0,2024.0,1,2024-04-10,"[""VAULT""]",35,5.0,Low
133bb04e403e4bcaf31c83ca16b1a2da,4.0,2024.0,6,2024-04-25,"[""VAULT"", ""WORKFLOW""]",48,4.2,Low
133bb04e403e4bcaf31c83ca16b1a2da,5.0,2024.0,5,2024-05-22,"[""ASSISTANT"", ""VAULT""]",56,4.2,Low
133bb04e403e4bcaf31c83ca16b1a2da,6.0,2024.0,3,2024-06-10,"[""ASSISTANT"", ""VAULT""]",39,4.3,Low
136c57195c61615c5291d035e9518c20,4.0,2024.0,7,2024-04-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",89,3.9,Low
136c57195c61615c5291d035e9518c20,5.0,2024.0,14,2024-05-30,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",128,4.0,High
136c57195c61615c5291d035e9518c20,6.0,2024.0,16,2024-06-17,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",73,4.1,Avg
137201a508dded1b4ae2a73157a5377c,4.0,2024.0,1,2024-04-30,"[""VAULT""]",44,5.0,Low
137201a508dded1b4ae2a73157a5377c,5.0,2024.0,2,2024-05-30,"[""ASSISTANT"", ""VAULT""]",12,3.5,Avg
137201a508dded1b4ae2a73157a5377c,6.0,2024.0,1,2024-06-13,"[""WORKFLOW""]",3,5.0,Low
138d25a63569b27523afa2efbf8a546d,6.0,2024.0,1,2024-06-21,"[""VAULT""]",32,5.0,Low
1395d5195aa7fbf1f0557d5643b59553,4.0,2024.0,2,2024-04-09,"[""ASSISTANT"", ""WORKFLOW""]",2,4.5,Low
13ab2218432b1a23fc08cc563d808477,6.0,2024.0,3,2024-06-14,"[""VAULT""]",63,3.0,Low
13b15b738f61f989a2d9b0b974dffb12,6.0,2024.0,1,2024-06-18,"[""ASSISTANT""]",2,3.0,Low
13c0b161db0b26afc58927e0e278faf8,4.0,2024.0,1,2024-04-29,"[""ASSISTANT""]",1,5.0,Low
13c0b161db0b26afc58927e0e278faf8,5.0,2024.0,7,2024-05-27,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",102,4.3,High
13c0b161db0b26afc58927e0e278faf8,6.0,2024.0,1,2024-06-07,"[""ASSISTANT""]",1,4.0,Low
13d1c60cce816e522b0359574ac972ff,4.0,2024.0,7,2024-04-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",72,3.7,Low
13d1c60cce816e522b0359574ac972ff,5.0,2024.0,3,2024-05-20,"[""ASSISTANT"", ""WORKFLOW""]",3,5.0,Low
13d1c60cce816e522b0359574ac972ff,6.0,2024.0,1,2024-06-20,"[""ASSISTANT""]",1,4.0,Low
13f21d8f8edef7d99204f47d77fddef6,5.0,2024.0,1,2024-05-22,"[""ASSISTANT""]",1,3.0,Low
1403f473ec0e2507264feecade989121,6.0,2024.0,1,2024-06-07,"[""VAULT""]",17,4.0,Low
140fdda4aa646b9bc52c2047d706ea4e,4.0,2024.0,4,2024-04-22,"[""ASSISTANT"", ""WORKFLOW""]",22,3.8,Low
14231d04550cccb319ce2e2178ee3b5c,5.0,2024.0,6,2024-05-03,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",51,4.0,Low
1437e97b339a3355733ebee92bd1d1c6,4.0,2024.0,12,2024-04-30,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",28,4.1,Avg
1437e97b339a3355733ebee92bd1d1c6,5.0,2024.0,16,2024-05-31,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",166,4.1,High
1437e97b339a3355733ebee92bd1d1c6,6.0,2024.0,8,2024-06-18,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",27,3.5,Low
143a6a2bc47a9e311d14b0fd2e0cf5bd,4.0,2024.0,3,2024-04-22,"[""ASSISTANT"", ""WORKFLOW""]",3,3.7,Low
144496f3e1457781b4978f26f2af1771,5.0,2024.0,2,2024-05-17,"[""ASSISTANT"", ""VAULT""]",47,4.0,Low
144496f3e1457781b4978f26f2af1771,6.0,2024.0,3,2024-06-13,"[""ASSISTANT"", ""VAULT""]",55,4.0,Low
144c67eab7f89fba4e86739cc94089f5,5.0,2024.0,3,2024-05-28,"[""ASSISTANT"", ""WORKFLOW""]",5,4.7,Low
144c67eab7f89fba4e86739cc94089f5,6.0,2024.0,3,2024-06-20,"[""ASSISTANT"", ""VAULT""]",43,5.0,Low
1458f42ef7ca5576da06276c256cb401,5.0,2024.0,2,2024-05-10,"[""ASSISTANT"", ""VAULT""]",22,3.5,Low
1476fdc137f25de4cd7ff4746b273852,4.0,2024.0,3,2024-04-04,"[""ASSISTANT"", ""VAULT""]",59,4.0,Low
1476fdc137f25de4cd7ff4746b273852,5.0,2024.0,3,2024-05-29,"[""ASSISTANT"", ""WORKFLOW""]",3,4.3,Low
1476fdc137f25de4cd7ff4746b273852,6.0,2024.0,10,2024-06-21,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",220,3.9,High
1495ff577795fddd37cfcdb9218ea188,6.0,2024.0,3,2024-06-20,"[""ASSISTANT"", ""VAULT""]",36,4.0,Low
14a45c72ff4470c93d719881908dbb29,5.0,2024.0,3,2024-05-24,"[""ASSISTANT"", ""WORKFLOW""]",3,4.7,Low
14a45c72ff4470c93d719881908dbb29,6.0,2024.0,1,2024-06-19,"[""WORKFLOW""]",1,3.0,Low
14b465270604f264bfab4c0ce0c4fee0,4.0,2024.0,4,2024-04-17,"[""VAULT"", ""WORKFLOW""]",12,3.0,Avg
14b465270604f264bfab4c0ce0c4fee0,5.0,2024.0,2,2024-05-28,"[""ASSISTANT"", ""VAULT""]",11,3.5,Avg
14b465270604f264bfab4c0ce0c4fee0,6.0,2024.0,18,2024-06-20,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",127,4.1,High
14be8f8efd21525ab5f89bdd52491f57,4.0,2024.0,1,2024-04-29,"[""WORKFLOW""]",1,5.0,Low
14be8f8efd21525ab5f89bdd52491f57,5.0,2024.0,1,2024-05-06,"[""WORKFLOW""]",1,2.0,Low
14c7c0b3b26addf20ce2b9d588b673b4,6.0,2024.0,14,2024-06-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",81,3.7,Avg
14d578a57fa0cbc314ad7befff39f5f5,4.0,2024.0,5,2024-04-30,"[""ASSISTANT"", ""WORKFLOW""]",5,4.6,Low
14d578a57fa0cbc314ad7befff39f5f5,5.0,2024.0,15,2024-05-31,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",98,4.4,Avg
14d578a57fa0cbc314ad7befff39f5f5,6.0,2024.0,8,2024-06-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",40,4.6,Low
14ee5dc6781d15d0b09fcbe14bf4bcfc,5.0,2024.0,2,2024-05-17,"[""ASSISTANT"", ""VAULT""]",23,3.0,Low
14ee5dc6781d15d0b09fcbe14bf4bcfc,6.0,2024.0,4,2024-06-18,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",57,4.0,Low
1505e0f240dc3429b02616c0a0d57a75,4.0,2024.0,21,2024-04-29,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",202,4.0,High
1505e0f240dc3429b02616c0a0d57a75,5.0,2024.0,5,2024-05-31,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",63,4.4,Low
1505e0f240dc3429b02616c0a0d57a75,6.0,2024.0,21,2024-06-23,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",254,4.0,High
151f21a5ce2ec136783618c656337052,4.0,2024.0,1,2024-04-10,"[""ASSISTANT""]",2,5.0,Low
151f21a5ce2ec136783618c656337052,5.0,2024.0,7,2024-05-30,"[""ASSISTANT"", ""WORKFLOW""]",11,3.3,Avg
151f21a5ce2ec136783618c656337052,6.0,2024.0,2,2024-06-14,"[""WORKFLOW""]",2,4.0,Low
152c0383964cd6cc9a2a88f54a7be651,4.0,2024.0,2,2024-04-26,"[""ASSISTANT"", ""VAULT""]",23,5.0,Low
152c0383964cd6cc9a2a88f54a7be651,6.0,2024.0,1,2024-06-04,"[""VAULT""]",47,3.0,Low
1537e57fcf8f7e1009000fa352d717b2,4.0,2024.0,3,2024-04-03,"[""VAULT"", ""WORKFLOW""]",19,4.0,Low
1537e57fcf8f7e1009000fa352d717b2,5.0,2024.0,1,2024-05-24,"[""ASSISTANT""]",1,4.0,Low
154cf3de2a45d8120863027d78b1dd73,6.0,2024.0,1,2024-06-20,"[""ASSISTANT""]",1,5.0,Low
1557fe1741810dc1f75168a4d61bf710,4.0,2024.0,1,2024-04-26,"[""VAULT""]",28,4.0,Low
1557fe1741810dc1f75168a4d61bf710,5.0,2024.0,2,2024-05-22,"[""ASSISTANT"", ""WORKFLOW""]",2,3.5,Low
1567ff5cb7335c4f13c68a7bbfa246b6,4.0,2024.0,6,2024-04-24,"[""ASSISTANT""]",6,3.7,Low
1572cb23c2e0a8b5f174c29584046b30,6.0,2024.0,1,2024-06-05,"[""VAULT""]",5,4.0,Low
15782616b95a69de8c60ccb95195d31e,4.0,2024.0,3,2024-04-29,"[""ASSISTANT"", ""WORKFLOW""]",3,4.0,Low
15782616b95a69de8c60ccb95195d31e,5.0,2024.0,4,2024-05-25,"[""ASSISTANT"", ""WORKFLOW""]",4,3.3,Low
159d937ae407190fd9bc957ebf42be85,4.0,2024.0,4,2024-04-16,"[""ASSISTANT"", ""WORKFLOW""]",4,4.0,Low
159d937ae407190fd9bc957ebf42be85,6.0,2024.0,4,2024-06-11,"[""ASSISTANT"", ""WORKFLOW""]",8,4.5,Low
15bea345e5c3f477532db7d4e5cfc03e,4.0,2024.0,1,2024-04-03,"[""VAULT""]",9,5.0,Low
15cf23ce4e2b230d31ea4faa303aeaa0,5.0,2024.0,10,2024-05-29,"[""ASSISTANT"", ""VAULT""]",56,4.4,Avg
15cf23ce4e2b230d31ea4faa303aeaa0,6.0,2024.0,9,2024-06-25,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",61,4.2,Low
15d11077720e1b0f9aa4bff1cab12994,4.0,2024.0,1,2024-04-29,"[""WORKFLOW""]",1,5.0,Low
15d11077720e1b0f9aa4bff1cab12994,5.0,2024.0,4,2024-05-31,"[""ASSISTANT"", ""WORKFLOW""]",5,3.8,Low
15d11077720e1b0f9aa4bff1cab12994,6.0,2024.0,2,2024-06-25,"[""WORKFLOW""]",4,2.0,Low
160252f8760fc61d8ce626edb28dc8a5,6.0,2024.0,2,2024-06-06,"[""ASSISTANT"", ""WORKFLOW""]",2,4.5,Low
1604b3bc60006d9badc8fff20310fe9a,5.0,2024.0,2,2024-05-29,"[""ASSISTANT"", ""WORKFLOW""]",2,3.0,Low
1604b3bc60006d9badc8fff20310fe9a,6.0,2024.0,1,2024-06-03,"[""WORKFLOW""]",1,5.0,Low
16154b38a57123503ecae78b8b38d768,5.0,2024.0,3,2024-05-22,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",31,4.7,Low
16154b38a57123503ecae78b8b38d768,6.0,2024.0,6,2024-06-11,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",36,3.7,Low
162ff90d84420f5648d4df4071f4a613,6.0,2024.0,7,2024-06-21,"[""ASSISTANT"", ""WORKFLOW""]",19,4.4,Low
167fc4ac30fa5d1e9520b98a7e6fdb9f,4.0,2024.0,5,2024-04-24,"[""ASSISTANT"", ""VAULT"", ""WORKFLOW""]",5,4.6,Low
